category,food_id,food_name,calorie,water,protein,fat,cholesterol,carb,fiber,ash
10,10262,＜魚類＞（まぐろ類）　缶詰　味付け　フレーク　　,136,65.7,19,2.3,58,9.9,0,3.1
10,10263,＜魚類＞（まぐろ類）　缶詰　油漬　フレーク　ライト　　,267,59.1,17.7,21.7,32,0.1,0,1.4
10,10264,＜魚類＞（まぐろ類）　缶詰　油漬　フレーク　ホワイト　　,288,56,18.8,23.6,38,0.1,0,1.5
10,10265,＜魚類＞マジェランあいなめ　生　　　,272,62.8,13.3,22.9,59,0.1,0,0.9
10,10266,＜魚類＞まながつお　生　　　,175,70.8,17.1,10.9,70,,0,1.2
10,10232,＜魚類＞みなみくろたち　生　　　,120,73.8,21.7,3,63,0.1,0,1.4
10,10267,＜魚類＞みなみだら　生　　　,72,81.9,16.4,0.3,65,,0,1.4
10,10268,＜魚類＞むつ　生　　　,189,69.7,16.7,12.6,59,,0,1
10,10269,＜魚類＞むつ　水煮　　　,173,68.3,22.2,8.4,70,,0,1.1
10,10270,＜魚類＞めじな　生　　　,125,74.7,19.4,4.5,56,0.1,0,1.3
10,10271,＜魚類＞めばる　生　　　,109,77.2,18.1,3.5,75,,0,1.2
10,10272,＜魚類＞メルルーサ　生　　　,77,81.1,17,0.6,45,,0,1.3
10,10273,＜魚類＞やつめうなぎ　生　　　,273,61.5,15.8,21.8,150,0.2,0,0.7
10,10274,＜魚類＞やつめうなぎ　干しやつめ　　　,508,14.3,50.3,31.2,480,0.5,0,3.7
10,10275,＜魚類＞やまめ　養殖　生　　　,119,75.6,18.4,4.3,65,0.3,0,1.4
10,10276,＜魚類＞わかさぎ　生　　　,77,81.8,14.4,1.7,210,0.1,0,2
10,10277,＜魚類＞わかさぎ　つくだ煮　　　,317,19.3,28.7,5.5,450,38.2,0,8.3
10,10278,＜魚類＞わかさぎ　あめ煮　　　,313,21,26.3,5.1,400,40.4,0,7.2
10,10279,＜貝類＞あかがい　生　　　,74,80.4,13.5,0.3,46,3.5,0,2.3
10,10280,＜貝類＞あげまき　生　　　,48,87.1,8.1,0.6,38,2,0,2.2
10,10281,＜貝類＞あさり　生　　　,30,90.3,6,0.3,40,0.4,0,3
10,10282,＜貝類＞あさり　つくだ煮　　　,225,38,20.8,2.4,61,30.1,0,8.7
10,10283,＜貝類＞あさり　缶詰　水煮　　,114,73.2,20.3,2.2,89,1.9,0,2.4
10,10284,＜貝類＞あさり　缶詰　味付け　　,130,67.2,16.6,1.9,77,11.5,0,2.8
10,10285,＜貝類＞あわび　生　　　,73,81.5,12.7,0.3,97,4,0,1.5
10,10286,＜貝類＞あわび　干し　　　,273,27.9,38,1.6,390,23.8,0,8.7
10,10287,＜貝類＞あわび　塩辛　　　,100,72.5,14.8,3.9,190,1.4,0,7.4
10,10288,＜貝類＞あわび　水煮缶詰　　　,90,77.2,19.4,0.4,140,1,0,2
10,10289,＜貝類＞いがい　生　　　,70,82.9,10.3,1.4,47,3.2,0,2.2
10,10290,＜貝類＞いたやがい　養殖　生　　　,59,84.9,10.8,0.8,33,1.5,0,2
10,10291,＜貝類＞エスカルゴ　　水煮缶詰　　　,82,79.9,16.5,1,240,0.8,0,1.8
10,10292,＜貝類＞かき　養殖　生　　　,60,85,6.6,1.4,51,4.7,0,2.3
10,10293,＜貝類＞かき　養殖　水煮　　　,91,78.7,9.5,2.2,80,7.4,0,2.2
10,10294,＜貝類＞かき　くん製油漬缶詰　　　,298,51.2,12.5,22.6,110,11.2,0,2.5
10,10295,＜貝類＞さざえ　生　　　,89,78,19.4,0.4,140,0.8,0,1.4
10,10296,＜貝類＞さざえ　焼き　　　,97,75.6,21.3,0.4,170,0.9,0,1.8
10,10318,＜貝類＞さるぼう　味付け缶詰　　　,135,66.1,15.9,2.2,110,12.9,0,2.9
10,10297,＜貝類＞しじみ　生　　　,64,86,7.5,1.4,62,4.5,0,1.2
10,10413,＜貝類＞しじみ　水煮　　　,113,76,15.4,2.7,130,5.5,0,1.8
10,10298,＜貝類＞たいらがい　貝柱　生　　　,100,75.2,21.8,0.2,23,1.5,0,1.3
10,10299,＜貝類＞たにし　生　　　,80,78.8,13,1.1,72,3.6,0,3.5
10,10300,＜貝類＞つぶ　生　　　,86,78.2,17.8,0.2,110,2.3,0,1.5
10,10301,＜貝類＞とこぶし　生　　　,84,78.9,16,0.4,150,3,0,1.7
10,10303,＜貝類＞とりがい　斧足　生　　　,86,78.6,12.9,0.3,22,6.9,0,1.3
10,10304,＜貝類＞ばい　生　　　,87,78.5,16.3,0.6,110,3.1,0,1.5
10,10305,＜貝類＞ばかがい　生　　　,61,84.6,10.9,0.5,120,2.4,0,1.6
10,10306,＜貝類＞（はまぐり類）　はまぐり　生　　,39,88.8,6.1,0.6,25,1.8,0,2.8
10,10307,＜貝類＞（はまぐり類）　はまぐり　水煮　　,89,78.6,14.9,1.5,79,2.9,0,2.3
10,10308,＜貝類＞（はまぐり類）　はまぐり　焼き　　,77,79.8,13.3,1,65,2.8,0,3.1
10,10309,＜貝類＞（はまぐり類）　はまぐり　つくだ煮　　,219,40.1,27,2.8,100,21.4,0,8.7
10,10310,＜貝類＞（はまぐり類）　ちょうせんはまぐり　生　　,42,88.1,6.5,0.4,27,2.7,0,2.3
10,10311,＜貝類＞ほたてがい　生　　　,72,82.3,13.5,0.9,33,1.5,0,1.8
10,10312,＜貝類＞ほたてがい　水煮　　　,100,76.8,17.6,1.9,52,1.9,0,1.8
10,10313,＜貝類＞ほたてがい　貝柱　生　　,88,78.4,16.9,0.3,35,3.5,0,1.3
10,10414,＜貝類＞ほたてがい　貝柱　焼き　　,122,67.8,23.8,0.3,52,4.6,0,1.7
10,10314,＜貝類＞ほたてがい　貝柱　煮干し　　,322,17.1,65.7,1.4,150,7.6,0,8.2
10,10315,＜貝類＞ほたてがい　貝柱　水煮缶詰　　,94,76.4,19.5,0.6,62,1.5,0,2
10,10316,＜貝類＞ほっきがい　生　　　,73,82.1,11.1,1.1,51,3.8,0,1.9
10,10317,＜貝類＞みるがい　水管　生　　　,82,78.9,18.3,0.4,36,0.3,0,2.1
10,10319,＜えび・かに類＞（えび類）　あまえび　生　　,87,78.2,19.8,0.3,130,0.1,0,1.6
10,10320,＜えび・かに類＞（えび類）　いせえび　生　　,92,76.6,20.9,0.4,93,,0,2.1
10,10321,＜えび・かに類＞（えび類）　くるまえび　養殖　生　　,97,76.1,21.6,0.6,170,,0,1.7
10,10322,＜えび・かに類＞（えび類）　くるまえび　養殖　ゆで　　,124,69.3,28.2,0.5,240,,0,2
10,10323,＜えび・かに類＞（えび類）　くるまえび　養殖　焼き　　,103,74.4,23.5,0.4,200,,0,1.7
10,10324,＜えび・かに類＞（えび類）　さくらえび　ゆで　　,91,75.6,18.2,1.5,230,,,4.7
10,10325,＜えび・かに類＞（えび類）　さくらえび　素干し　　,312,19.4,64.9,4,700,0.1,,11.6
10,10326,＜えび・かに類＞（えび類）　さくらえび　煮干し　　,273,23.2,59.1,2.5,700,0.1,,15.1
10,10327,＜えび・かに類＞（えび類）　大正えび　生　　,95,76.3,21.7,0.3,160,0.1,0,1.6
10,10328,＜えび・かに類＞（えび類）　しばえび　生　　,83,79.3,18.7,0.4,170,0.1,0,1.5
10,10415,＜えび・かに類＞（えび類）　バナメイエビ　養殖　生　　,91,78.6,19.6,0.6,160,0.7,0,1.3
10,10416,＜えび・かに類＞（えび類）　バナメイエビ　養殖　天ぷら　　,199,62,20,10.3,160,6.5,0.9,1.2
10,10329,＜えび・かに類＞（えび類）　ブラックタイガー　養殖　生　　,82,79.9,18.4,0.3,150,0.3,0,1.1
10,10330,＜えび・かに類＞（えび類）　加工品　干しえび　　,233,24.2,48.6,2.8,510,0.3,,24.1
10,10331,＜えび・かに類＞（えび類）　加工品　つくだ煮　　,244,31.8,25.9,2.2,230,30.1,,10
10,10332,＜えび・かに類＞（かに類）　がざみ　生　　,65,83.1,14.4,0.3,79,0.3,0,1.9
10,10333,＜えび・かに類＞（かに類）　毛がに　生　　,72,81.9,15.8,0.5,47,0.2,0,1.6
10,10334,＜えび・かに類＞（かに類）　毛がに　ゆで　　,83,79.2,18.4,0.5,53,0.2,0,1.7
10,10335,＜えび・かに類＞（かに類）　ずわいがに　生　　,63,84,13.9,0.4,44,0.1,0,1.6
10,10336,＜えび・かに類＞（かに類）　ずわいがに　ゆで　　,69,82.5,15,0.6,61,0.1,0,1.8
10,10337,＜えび・かに類＞（かに類）　ずわいがに　水煮缶詰　　,73,81.1,16.3,0.4,70,0.2,0,2
10,10338,＜えび・かに類＞（かに類）　たらばがに　生　　,59,84.7,13,0.3,34,0.2,0,1.8
10,10339,＜えび・かに類＞（かに類）　たらばがに　ゆで　　,80,80,17.5,0.5,53,0.3,0,1.7
10,10340,＜えび・かに類＞（かに類）　たらばがに　水煮缶詰　　,90,77,20.6,0.3,60,0.1,0,2
10,10341,＜えび・かに類＞（かに類）　加工品　がん漬　　,59,54.7,8.4,0.4,36,5.4,,31.1
10,10342,＜いか・たこ類＞（いか類）　あかいか　生　　,89,79.3,17.9,1.4,280,,0,1.4
10,10343,＜いか・たこ類＞（いか類）　けんさきいか　生　　,84,80,17.5,1,350,0.1,0,1.4
10,10344,＜いか・たこ類＞（いか類）　こういか　生　　,66,83.4,14.9,0.3,210,0.1,0,1.3
10,10345,＜いか・たこ類＞（いか類）　するめいか　生　　,83,80.2,17.9,0.8,250,0.1,0,1.3
10,10346,＜いか・たこ類＞（いか類）　するめいか　水煮　　,101,74.6,21.9,0.9,310,0.1,0,1.4
10,10347,＜いか・たこ類＞（いか類）　するめいか　焼き　　,109,71.8,23.6,1,350,0.1,0,1.6
10,10417,＜いか・たこ類＞（いか類）　するめいか　胴　皮つき　生　　,86,79.8,18.6,0.7,210,0.1,0,1.4
10,10418,＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　刺身　　,85,79.1,18.6,0.6,180,0.1,0,1.4
10,10419,＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　天ぷら　　,189,64.9,16.7,10.8,150,6.3,0.8,1.2
10,10420,＜いか・たこ類＞（いか類）　するめいか　耳・足　生　　,80,80.8,16.9,0.9,290,0,0,1.3
10,10348,＜いか・たこ類＞（いか類）　ほたるいか　生　　,84,83,11.8,3.5,240,0.2,0,1.5
10,10349,＜いか・たこ類＞（いか類）　ほたるいか　ゆで　　,104,78.1,17.7,2.9,380,0.4,0,0.9
10,10350,＜いか・たこ類＞（いか類）　ほたるいか　くん製　　,325,23,43.1,7.5,930,21.3,0,5.1
10,10351,＜いか・たこ類＞（いか類）　ほたるいか　つくだ煮　　,260,39.8,27,6.7,390,22.9,0,3.6
10,10352,＜いか・たこ類＞（いか類）　やりいか　生　　,85,79.7,17.6,1,320,0.4,0,1.3
10,10353,＜いか・たこ類＞（いか類）　加工品　するめ　　,334,20.2,69.2,4.3,980,0.4,0,5.9
10,10354,＜いか・たこ類＞（いか類）　加工品　さきいか　　,279,26.4,45.5,3.1,370,17.3,0,7.7
10,10355,＜いか・たこ類＞（いか類）　加工品　くん製　　,206,43.5,35.2,1.5,280,12.8,0,7
10,10356,＜いか・たこ類＞（いか類）　加工品　切りいかあめ煮　　,318,22.8,22.7,4.7,360,46.1,0,3.7
10,10357,＜いか・たこ類＞（いか類）　加工品　いかあられ　　,293,26.7,20,1.8,190,49.1,0,2.4
10,10358,＜いか・たこ類＞（いか類）　加工品　塩辛　　,117,67.3,15.2,3.4,230,6.5,0,7.6
10,10359,＜いか・たこ類＞（いか類）　加工品　味付け缶詰　　,133,66.9,21.4,1.8,420,7.7,0,2.2
10,10360,＜いか・たこ類＞（たこ類）　いいだこ　生　　,70,83.2,14.6,0.8,150,0.1,0,1.3
10,10361,＜いか・たこ類＞（たこ類）　まだこ　生　　,76,81.1,16.4,0.7,150,0.1,0,1.7
10,10362,＜いか・たこ類＞（たこ類）　まだこ　ゆで　　,99,76.2,21.7,0.7,150,0.1,0,1.3
10,10363,＜その他＞あみ　つくだ煮　　　,233,35,19.1,1.8,120,35.1,,9
10,10364,＜その他＞あみ　塩辛　　　,65,63.7,12.9,1.1,140,0.8,,21.5
10,10365,＜その他＞うに　生うに　　　,120,73.8,16,4.8,290,3.3,0,2.1
10,10366,＜その他＞うに　粒うに　　　,183,51.8,17.2,5.8,280,15.6,0,9.6
10,10367,＜その他＞うに　練りうに　　　,170,53.1,13.5,2.9,250,22.4,0,8.1
10,10368,＜その他＞おきあみ　生　　　,94,78.5,15,3.2,60,0.2,,3.1
10,10369,＜その他＞おきあみ　ゆで　　　,86,79.8,13.8,3,62,,,3.4
10,10370,＜その他＞くらげ　塩蔵　塩抜き　　　,22,94.2,5.2,0.1,31,,0,0.5
10,10371,＜その他＞しゃこ　ゆで　　　,98,77.2,19.2,1.7,150,0.2,0,1.7
10,10372,＜その他＞なまこ　生　　　,23,92.2,4.6,0.3,1,0.5,0,2.4
10,10373,＜その他＞なまこ　このわた　　　,64,80.2,11.4,1.8,3,0.5,0,6.1
10,10374,＜その他＞ほや　生　　　,30,88.8,5,0.8,33,0.8,0,4.6
10,10375,＜その他＞ほや　塩辛　　　,72,79.7,11.6,1.1,34,3.8,0,3.8
10,10376,＜水産練り製品＞かに風味かまぼこ　　　　,90,75.6,12.1,0.5,17,9.2,0,2.6
10,10377,＜水産練り製品＞昆布巻きかまぼこ　　　　,84,76.4,8.9,0.5,17,11,,3.2
10,10378,＜水産練り製品＞す巻きかまぼこ　　　　,90,75.8,12,0.8,19,8.7,0,2.7
10,10379,＜水産練り製品＞蒸しかまぼこ　　　　,95,74.4,12,0.9,15,9.7,0,3
10,10380,＜水産練り製品＞焼き抜きかまぼこ　　　　,103,72.8,16.2,1,27,7.4,0,2.6
10,10381,＜水産練り製品＞焼き竹輪　　　　,121,69.9,12.2,2,25,13.5,0,2.4
10,10382,＜水産練り製品＞だて巻　　　　,196,58.8,14.6,7.5,180,17.6,0,1.5
10,10383,＜水産練り製品＞つみれ　　　　,113,75.4,12,4.3,40,6.5,0,1.8
10,10384,＜水産練り製品＞なると　　　　,80,77.8,7.6,0.4,17,11.6,0,2.6
10,10385,＜水産練り製品＞はんぺん　　　　,94,75.7,9.9,1,15,11.4,0,2
10,10386,＜水産練り製品＞さつま揚げ　　　　,139,67.5,12.5,3.7,20,13.9,0,2.4
10,10387,＜水産練り製品＞魚肉ハム　　　　,158,66,13.4,6.7,28,11.1,0,2.8
10,10388,＜水産練り製品＞魚肉ソーセージ　　　　,161,66.1,11.5,7.2,30,12.6,0,2.6
11,11001,＜畜肉類＞いのしし　肉　脂身つき　生　　　,268,60.1,18.8,19.8,86,0.5,0,0.8
11,11002,＜畜肉類＞いのぶた　肉　脂身つき　生　　　,304,56.7,18.1,24.1,66,0.3,0,0.8
11,11003,＜畜肉類＞うさぎ　肉　赤肉　生　　　,146,72.2,20.5,6.3,63,,0,1
11,11004,＜畜肉類＞うし　［和牛肉］　かた　脂身つき　生　,286,58.8,17.7,22.3,72,0.3,0,0.9
11,11005,＜畜肉類＞うし　［和牛肉］　かた　皮下脂肪なし　生　,265,60.7,18.3,19.8,71,0.3,0,0.9
11,11006,＜畜肉類＞うし　［和牛肉］　かた　赤肉　生　,201,66.3,20.2,12.2,66,0.3,0,1
11,11007,＜畜肉類＞うし　［和牛肉］　かた　脂身　生　,751,17.8,4,78,110,0,0,0.2
11,11008,＜畜肉類＞うし　［和牛肉］　かたロース　脂身つき　生　,411,47.9,13.8,37.4,89,0.2,0,0.7
11,11009,＜畜肉類＞うし　［和牛肉］　かたロース　皮下脂肪なし　生　,403,48.6,14,36.5,88,0.2,0,0.7
11,11010,＜畜肉類＞うし　［和牛肉］　かたロース　赤肉　生　,316,56.4,16.5,26.1,84,0.2,0,0.8
11,11011,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　生　,573,34.5,9.7,56.5,86,0.1,0,0.4
11,11248,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　焼き　,597,27.7,14.6,56.8,95,0.2,0,0.6
11,11249,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　ゆで　,601,29.2,12.6,58.2,92,0.1,0,0.3
11,11012,＜畜肉類＞うし　［和牛肉］　リブロース　皮下脂肪なし　生　,556,36.1,10.3,54.4,85,0.1,0,0.5
11,11013,＜畜肉類＞うし　［和牛肉］　リブロース　赤肉　生　,436,47.2,14,40,76,0.2,0,0.6
11,11014,＜畜肉類＞うし　［和牛肉］　リブロース　脂身　生　,752,17.7,4.2,78,100,0,0,0.2
11,11015,＜畜肉類＞うし　［和牛肉］　サーロイン　脂身つき　生　,498,40,11.7,47.5,86,0.3,0,0.5
11,11016,＜畜肉類＞うし　［和牛肉］　サーロイン　皮下脂肪なし　生　,456,43.7,12.9,42.5,83,0.3,0,0.6
11,11017,＜畜肉類＞うし　［和牛肉］　サーロイン　赤肉　生　,317,55.9,17.1,25.8,72,0.4,0,0.8
11,11018,＜畜肉類＞うし　［和牛肉］　ばら　脂身つき　生　,517,38.4,11,50,98,0.1,0,0.5
11,11019,＜畜肉類＞うし　［和牛肉］　もも　脂身つき　生　,259,61.2,19.2,18.7,75,0.5,0,1
11,11020,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　生　,233,63.4,20.2,15.5,73,0.6,0,1
11,11250,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　焼き　,333,49.5,27.7,22.7,100,0.5,0,1.1
11,11251,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　ゆで　,328,50.1,25.7,23.3,110,0.2,0,0.6
11,11021,＜畜肉類＞うし　［和牛肉］　もも　赤肉　生　,193,67,21.3,10.7,70,0.6,0,1
11,11022,＜畜肉類＞うし　［和牛肉］　もも　脂身　生　,728,20.3,4.4,75.4,110,0,0,0.3
11,11023,＜畜肉類＞うし　［和牛肉］　そともも　脂身つき　生　,265,60.8,17.8,20,68,0.5,0,0.9
11,11024,＜畜肉類＞うし　［和牛肉］　そともも　皮下脂肪なし　生　,237,63.3,18.7,16.6,66,0.5,0,0.9
11,11025,＜畜肉類＞うし　［和牛肉］　そともも　赤肉　生　,172,69,20.7,8.7,59,0.6,0,1
11,11026,＜畜肉類＞うし　［和牛肉］　ランプ　脂身つき　生　,347,53.8,15.1,29.9,81,0.4,0,0.8
11,11027,＜畜肉類＞うし　［和牛肉］　ランプ　皮下脂肪なし　生　,318,56.3,16,26.4,78,0.4,0,0.9
11,11028,＜畜肉類＞うし　［和牛肉］　ランプ　赤肉　生　,211,65.7,19.2,13.6,69,0.5,0,1
11,11029,＜畜肉類＞うし　［和牛肉］　ヒレ　赤肉　生　,223,64.6,19.1,15,66,0.3,0,1
11,11030,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身つき　生　,257,62.3,16.8,19.6,64,0.4,0,0.9
11,11031,＜畜肉類＞うし　［乳用肥育牛肉］　かた　皮下脂肪なし　生　,217,65.9,17.9,14.9,60,0.4,0,0.9
11,11032,＜畜肉類＞うし　［乳用肥育牛肉］　かた　赤肉　生　,143,72.5,19.9,6.1,53,0.5,0,1
11,11033,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身　生　,709,21.9,4.5,73.3,110,0,0,0.3
11,11034,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　脂身つき　生　,318,56.4,16.2,26.4,71,0.2,0,0.8
11,11035,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　皮下脂肪なし　生　,308,57.3,16.5,25.2,70,0.2,0,0.8
11,11036,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　赤肉　生　,212,65.9,19.1,13.9,67,0.2,0,0.9
11,11037,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　生　,409,47.9,14.1,37.1,81,0.2,0,0.7
11,11038,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　焼き　,511,33.4,20.4,45,110,0.3,0,0.9
11,11039,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　ゆで　,478,39.1,17.2,43,100,0.3,0,0.4
11,11040,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　皮下脂肪なし　生　,378,50.7,15,33.4,81,0.2,0,0.7
11,11041,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　赤肉　生　,248,62.2,18.8,17.8,78,0.3,0,0.9
11,11042,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身　生　,773,15.6,3.7,80.5,89,0,0,0.2
11,11043,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　脂身つき　生　,334,54.4,16.5,27.9,69,0.4,0,0.8
11,11044,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　皮下脂肪なし　生　,270,60,18.4,20.2,66,0.5,0,0.9
11,11045,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　赤肉　生　,177,68.2,21.1,9.1,62,0.6,0,1
11,11046,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　生　,426,47.4,12.8,39.4,79,0.3,0,0.6
11,11252,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　焼き　,484,38.7,15.9,44.2,88,0.3,0,0.7
11,11047,＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身つき　生　,209,65.8,19.5,13.3,69,0.4,0,1
11,11048,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　生　,181,68.2,20.5,9.9,67,0.4,0,1
11,11049,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　焼き　,245,56.9,28,13.2,87,0.6,0,1.3
11,11050,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　ゆで　,252,56.4,28.4,13.8,94,0.6,0,0.8
11,11051,＜畜肉類＞うし　［乳用肥育牛肉］　もも　赤肉　生　,140,71.7,21.9,4.9,65,0.4,0,1.1
11,11052,＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身　生　,626,30.2,5.1,64.1,92,0.2,0,0.4
11,11053,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　脂身つき　生　,233,64,18.2,16.3,68,0.6,0,0.9
11,11054,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　皮下脂肪なし　生　,190,67.8,19.6,11.1,66,0.6,0,0.9
11,11055,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　赤肉　生　,140,72,21.3,5,63,0.7,0,1
11,11056,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　脂身つき　生　,248,62.1,18.6,17.8,65,0.6,0,0.9
11,11057,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　皮下脂肪なし　生　,216,64.9,19.7,13.9,63,0.6,0,0.9
11,11058,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　赤肉　生　,153,70.2,22,6.1,59,0.7,0,1
11,11059,＜畜肉類＞うし　［乳用肥育牛肉］　ヒレ　赤肉　生　,195,67.3,20.8,11.2,60,0.5,0,1
11,11253,＜畜肉類＞うし　［乳用肥育牛肉］　ヒレ　赤肉　焼き　,259,56.3,27.2,15.2,74,0.4,0,1.3
11,11254,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　生　,539,36.2,12,51.8,88,0.3,0,0.6
11,11255,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　焼き　,627,26.4,14.5,60.1,100,0.2,0,0.6
